id,userName,userImage,date,score,scoreText,url,title,text,replyDate,replyText,version,thumbsUp,criterias,positive_review,negative_review,positive_review_keywords,negative_review_keywords,topic,topic_probability,topic_name
bcfe5a16-ca06-4061-8ff7-2cec1e3a3c01,Kenzo Hirai,https://play-lh.googleusercontent.com/a/ACg8ocJqlTrK-NPVTubqWMbWosdNh7OTSkvawy_eDf25nwKN7PcYqg=mo,2024-10-27T02:38:22.168Z,1,1,https://play.google.com/store/apps/details?id=jp.wifishare.townwifi&reviewId=bcfe5a16-ca06-4061-8ff7-2cec1e3a3c01,,接続 が悪すぎる。一旦繋がってもすぐに切れてしまう。,2024-10-29T06:43:58.872Z,"いつもアプリをお使いいただき、ありがとうございます。
接続が繋がってもすぐに切れてしまうという状況とのこと、ご報告を頂きましてありがとうございます。ご不便おかけし申し訳ございません。

端末の再起動後、手動接続にて、WiFi接続をし直してみて頂けますと幸いです。
改善されることがございますので、よろしくお願いいたします！

上記で解決しない場合には、下記手順にてアプリ内よりご連絡をお願いできれば幸いです！
【チャットお問い合わせ手順】その他→ヘルプ→キーワード入力→記事を選択→解決しなかった→記事を選択→送信→「今すぐ有人オペレーターと会話したい」をタップ
（平日10:00-17:00は有人オペレーターにて対応）",9.4.0,1,"[{'criteria': 'vaf_phase1_file_sharing', 'rating': 3}, {'criteria': 'vaf_phase1_voice_messaging', 'rating': 3}, {'criteria': 'vaf_phase1_gif_support', 'rating': 3}]",-,接続が悪く、一旦繋がってもすぐに切れてしまう。,[],"['接続', '悪く', '繋がっ', '切れ', 'しまう']",7,0.5334428469165137,7_接続_自動_繋がり_悪い
767e2ff8-28da-4039-bed9-6a6dec667304,のっきーA,https://play-lh.googleusercontent.com/a/ACg8ocIhR1EV9U2ryMrDI2SMO_WeUNYRPmqSBEAwMO04ONPKYoVWtw=mo,2024-10-26T20:27:03.274Z,5,5,https://play.google.com/store/apps/details?id=jp.wifishare.townwifi&reviewId=767e2ff8-28da-4039-bed9-6a6dec667304,,最近のアップデートで凄く良くなってきてます。動画の読み込みもちょっと改善されていて、時間がかかってもボーナスポイントが貰えるのでストレスは大きく減りました。スタンプを貯める度にポイントが貰えたりと、ちょっとした所のボーナスポイントも嬉しい感じです。アプリ案件も単価が良くなってきてます。スタンプの上限は相変わらず4つなので、後はこれだけ改善してほしいです。追記　読み込みの時間がかかった時のボーナスポイントは無くなったようで残念です。でもスタンプ上限が8個になったのはかなり良かったです。毎週1個ずつしか増えないのは面倒ですが…,2024-10-29T05:02:13.620Z,"いつもアプリをお使いいただき、ありがとうございます！
アップデートにより、動画読み込み速度等も改善されているとのことで安心いたしました。
ボーナスポイントについて、貴重なご意見を頂きありがとうございます。
また、積極的にご興味のある広告にアクションしてみてください＾＾
少しずつスタンプ枠が増えますのでお試しください♪
今後とも、よろしくお願いいたします！

◆◇◆◆◇◆◆◇◆◆◇◆
タウンWifiでは、有人オペレーターによるチャットサポートを行っております♪
（平日10:00-17:00は有人オペレーターにて対応）

その他→ヘルプ→キーワード入力→記事を選択→解決しなかった→記事を選択→送信→「今すぐ有人オペレーターと会話したい」をタップ

ぜひご利用ください！
◆◇◆◆◇◆◆◇◆◆◇◆",9.5.0,435,"[{'criteria': 'vaf_never_display_ease_of_use', 'rating': None}, {'criteria': 'vaf_never_display_ads_experience', 'rating': None}]",- 最近のアップデートでアプリが良くなっている。,- 読み込みの時間がかかった時のボーナスポイントが無くなったのは残念。,"['最近', 'アップデート', 'アプリ', '良く', 'なっ', 'いる']","['読み込み', '時間', 'かかっ', '時', 'ボーナス', 'ポイント', '無くなっ', 'の', '残念']",9,0.8992315070907857,9_時間_かかり_すぎ_cm
3ded6038-f13f-48f9-a7f8-d83e5d25ea83,岡安。秀樹,https://play-lh.googleusercontent.com/a/ACg8ocKoXtFrV6vNinkU26h5BZFvxMI4QGttIUeXgH4WWjYppD6uLQ=mo,2024-10-26T06:08:46.648Z,5,5,https://play.google.com/store/apps/details?id=jp.wifishare.townwifi&reviewId=3ded6038-f13f-48f9-a7f8-d83e5d25ea83,,他のポイ活サイトより良い！,2024-10-29T04:58:10.755Z,"いつもアプリをお使いいただき、ありがとうございます！

ポイ活サイトの中でも良いと仰って頂けて嬉しく思います＾＾
その言葉を励みに、よりサービス向上できるよう努めてまいります！

今後とも、タウンWiFiをよろしくお願いいたします！",9.5.0,0,[],他のポイ活サイトより良い！  ,-,"['他', '活', 'サイト', '良い']",[],0,0.5977334617272041,0____
fd5be957-aeb8-48fd-b93e-ea86b0e8aef9,Hideyuki Kasai,https://play-lh.googleusercontent.com/a/ACg8ocI2Eg1H8fzVJyjw8TCS0ZX1cRs8dAuBTjol7G6riiJIt_jjBg=mo,2024-10-25T21:08:04.737Z,3,3,https://play.google.com/store/apps/details?id=jp.wifishare.townwifi&reviewId=fd5be957-aeb8-48fd-b93e-ea86b0e8aef9,,最近は何処にいってもつながらない、特定の場所でしか使えない。,2024-10-29T04:56:49.304Z,"いつもアプリをお使いいただき、ありがとうございます！
大変恐れ入りますが、対象のWiFiはSSIDが「Wi2」のみ対象となります。
アプリやスマートフォン本体の再起動を行っていただきますと
改善される可能性がございますので、ぜひお試しくださいませ。

また、アプリ内の「周辺WiFi」よりタウンWiFiスポットと記載があるのに繋がらない場合は、手動接続にてWiFi接続をお試しいただけますと幸いです。

上記で解決しない場合には、下記手順にてアプリ内よりご連絡をお願いできれば幸いです！
【チャットお問い合わせ手順】その他→ヘルプ→キーワード入力→記事を選択→解決しなかった→記事を選択→送信→「今すぐ有人オペレーターと会話したい」をタップ
（平日10:00-17:00は有人オペレーターにて対応）",9.5.0,0,[],-,最近は何処にいってもつながらない、特定の場所でしか使えない。,[],"['最近', '何処', 'いって', 'つながら', '特定', '場所', '使え']",-1,0.0,-1_いる_不満_こと_ポイント
d38ccf79-c073-4a3e-bafc-656943cfc072,まさまさ,https://play-lh.googleusercontent.com/a/ACg8ocLTHqn6s_-Bvz66bkHir5IWEo4FbH98CE-unFL13JLNSAEdcQ=mo,2024-10-25T14:48:51.836Z,1,1,https://play.google.com/store/apps/details?id=jp.wifishare.townwifi&reviewId=d38ccf79-c073-4a3e-bafc-656943cfc072,,しつこい！,2024-10-29T04:37:45.760Z,"いつもアプリをお使いいただき、ありがとうございます！
しつこい、とのことでご不便おかけし申し訳ございません。
具体的にどの点がそう思われるのかおうかがいできますと幸いです。

頂いたご意見をもとにサービスの改善に努めてまいりますので、よろしくお願いいたします。
今後とも、タウンWiFiをよろしくお願いいたします！

♪タウンWifiでは、有人オペレーターによるチャットサポートを行っております♪
（平日10:00-17:00は有人オペレーターにて対応）

その他→ヘルプ→キーワード入力→記事を選択→解決しなかった→記事を選択→送信→「今すぐ有人オペレーターと会話したい」をタップ

ぜひご利用ください！",9.2.2,2,"[{'criteria': 'vaf_phase1_gif_support', 'rating': 2}, {'criteria': 'vaf_phase1_voice_messaging', 'rating': 2}]",-,しつこいと感じる,[],"['しつこい', '感じる']",5,0.6438128525385954,5_クイズ_難しい_難し_難点
b58154c9-0c6a-4aeb-aa02-10d8a532043b,55 mj,https://play-lh.googleusercontent.com/a/ACg8ocL-CCq1qdTAhX1ZGysFJapORkwAyzpTImfZ9-KSGMmB1Qe5uw=mo,2024-10-25T14:05:50.442Z,3,3,https://play.google.com/store/apps/details?id=jp.wifishare.townwifi&reviewId=b58154c9-0c6a-4aeb-aa02-10d8a532043b,,追記　:　ヘルプを参照して広告IDをリセットすることで現象は解消されましたが、一定回数広告を見るたびこの作業をしなければならないと思うと面倒さが残ります。 10月25日21時すぎから動画を再生しても「動画が再生されませんでした」とメッセージが出る、または動画の再生が終わってもまた動画の再生ボタンのウインドウに戻る現象が続いています。広告動画を見てポイントを獲得するのがメインのアプリでこれでは目的が果たせません。早急に対処をお願いいたします。,2024-10-29T04:38:21.925Z,"動画広告に関し、ご不便をおかけし申し訳ございません。
別のお客様からも同様のお問い合わせをいただいており、調査・対応中でございます。

根本的原因の調査にあたり、詳しい状況提供にご協力いただける場合、アプリ内よりご連絡をお願いできれば幸いです。

【お問い合わせ手順】
その他→ヘルプ→キーワード入力→記事を選択→解決しなかった→記事を選択→送信→「今すぐ有人オペレーターと会話したい」をタップ
（平日10-17時は有人オペレーターが対応）

大変恐縮ですが、改善まで今しばらくお待ちいただけますと幸いです。
それまではアプリ・端末の再起動などをおこなっていただき、お時間をおいて再度動画広告の視聴をお試しくださいませ。
ご迷惑をおかけしておりますことを、重ねてお詫び申し上げます。",9.5.0,85,"[{'criteria': 'vaf_phase1_voice_messaging', 'rating': 2}, {'criteria': 'vaf_phase1_file_sharing', 'rating': 2}, {'criteria': 'vaf_phase1_gif_support', 'rating': 3}]",-,広告IDをリセットする必要があるのが面倒に感じる。動画再生に問題があり、「動画が再生されませんでした」とエラーメッセージが出る、または再生が終わっても再生ボタンウインドウに戻ってしまう。広告動画を見てポイントを獲得するアプリとしての目的が果たせない。,[],"['広告', 'ID', 'リセット', 'する', '必要', 'ある', 'の', '面倒', '感じる', '動画', '再生', '問題', 'あり', '動画', '再生', 'さ', 'れ', 'エラーメッセージ', '出る', '再生', '終わっ', '再生', 'ボタン', 'ウインドウ', '戻っ', 'しまう', '広告', '動画', '見', 'ポイント', '獲得', 'する', 'アプリ', '目的', '果たせ']",1,0.5377818524929037,1_広告_れる_表示_多く
3a21fc12-b0dc-48d7-8800-c3680d8df8f7,Terakoya Kodamano,https://play-lh.googleusercontent.com/a/ACg8ocIwfB7IWZrnWQfdfLjuXXfSGnoc5joRFsvEy04Adoz7BT2NPg=mo,2024-10-24T23:13:14.714Z,2,2,https://play.google.com/store/apps/details?id=jp.wifishare.townwifi&reviewId=3a21fc12-b0dc-48d7-8800-c3680d8df8f7,,動画の読み込みに非常に時間がかかることが多く、スキマ時間にサクッと見ることができない。フェイク クローズ ボタンで消費者を騙すような会社を見分けられる動画広告を出してくれるので助かる。,2024-10-25T01:38:33.822Z,"動画広告に関し、ご不便をおかけし申し訳ございません。
別のお客様からも同様のお問い合わせをいただいており、調査・対応中でございます。

根本的原因の調査にあたり、詳しい状況提供にご協力いただける場合、アプリ内よりご連絡をお願いできれば幸いです。

【お問い合わせ手順】
その他→ヘルプ→キーワード入力→記事を選択→解決しなかった→記事を選択→送信→「今すぐ有人オペレーターと会話したい」をタップ
（平日10-17時は有人オペレーターが対応）

大変恐縮ですが、改善まで今しばらくお待ちいただけますと幸いです。
それまではアプリ・端末の再起動などをおこなっていただき、お時間をおいて再度動画広告の視聴をお試しくださいませ。
ご迷惑をおかけしておりますことを、重ねてお詫び申し上げます。",9.5.0,10,[],フェイククローズボタンで消費者を騙すような会社を見分けられる動画広告を出してくれるのは助かる。,動画の読み込みに非常に時間がかかり、スキマ時間にサクッと見ることができない。,"['フェイククローズボタン', '消費', '者', '騙す', 'よう', '会社', '見分け', 'られる', '動画', '広告', '出し', 'くれる', 'の', '助かる']","['動画', '読み込み', '非常', '時間', 'かかり', 'スキマ時間', '見る', 'こと', 'でき']",2,1.0,2_動画_再生_視聴_ポイント
8806a2d7-e81d-480f-8266-7acd7edba64a,ヤ,https://play-lh.googleusercontent.com/a-/ALV-UjXuelRPU3UpO4DkTnEfKpoRJ7SnBym57FblWxoMOC-Zn-bnSvqg,2024-10-24T16:05:22.170Z,5,5,https://play.google.com/store/apps/details?id=jp.wifishare.townwifi&reviewId=8806a2d7-e81d-480f-8266-7acd7edba64a,,ありがとう,2024-10-25T01:37:06.161Z,"いつもアプリをお使いいただき、ありがとうございます！

具体的にお好きなポイントなど、またおうかがいできますと幸いです＾＾

今後とも、タウンWiFiをよろしくお願いいたします！",9.2.2,0,[],-,-,[],[],0,0.5965152608959232,0____
e4c84633-53ef-4b67-9e4e-74d4c58d24bf,酒井正浩,https://play-lh.googleusercontent.com/a/ACg8ocLagZGdgKF270TFw21hYFDwV036N-0YuOkuYvJUCZya6dYDkQ=mo,2024-10-24T08:58:40.290Z,4,4,https://play.google.com/store/apps/details?id=jp.wifishare.townwifi&reviewId=e4c84633-53ef-4b67-9e4e-74d4c58d24bf,,期間限定でもいいのでポイントUPとかやって 欲しいと思います。 ポイントを変える時に還元率を上げる等の何らかのイベントがあれば嬉しい。,2024-10-25T01:36:24.629Z,"いつもアプリをお使いいただき、ありがとうございます！
期間限定ポイントアップなどイベントがあればという、貴重なご意見を頂きありがとうございます。
頂いたご意見をもとにサービスの改善に努めてまいります。
今後とも、タウンWiFiをよろしくお願いいたします！

♪タウンWifiでは、有人オペレーターによるチャットサポートを行っております♪
（平日10:00-17:00は有人オペレーターにて対応）

その他→ヘルプ→キーワード入力→記事を選択→解決しなかった→記事を選択→送信→「今すぐ有人オペレーターと会話したい」をタップ

ぜひご利用ください！",9.4.0,0,[],-,ポイントUPや還元率を上げるイベントがなく、満足できていない。,[],"['ポイント', 'UP', '還元', '率', '上げる', 'イベント', 'なく', '満足', 'でき', 'い']",4,0.7791806984193003,4_ポイント_交換_不満_こと
437601b4-9ed6-4af6-bf31-8013592cc79f,森晴光,https://play-lh.googleusercontent.com/a-/ALV-UjU5D8SAQpxDH1lmR2VFjne76kAfKUC1y_GfhL_EWp_tsqo9N6c,2024-10-24T07:43:04.342Z,5,5,https://play.google.com/store/apps/details?id=jp.wifishare.townwifi&reviewId=437601b4-9ed6-4af6-bf31-8013592cc79f,,このアプリのWiFiは使いやすいしどこの場所でもWiFiが繋がるしで動画が見れるならいいフリーWiFiですね。,2024-10-24T08:27:17.557Z,"いつもアプリをお使いいただき、ありがとうございます！

自動接続設定をして頂ければ、外出時もフリーWiFi接続でき、特に難しい設定などはございませんので、動画視聴の際もお役立ていただければ幸いです＾＾
是非ポイントも貯めて、お好きなポイントに交換してみてくださいね！

今後とも、タウンWiFiをよろしくお願いいたします！",9.4.0,0,"[{'criteria': 'vaf_phase1_voice_messaging', 'rating': 2}, {'criteria': 'vaf_phase1_gif_support', 'rating': 2}, {'criteria': 'vaf_phase1_file_sharing', 'rating': 3}]",- アプリのWiFiが使いやすい,-,"['アプリ', 'WiFi', '使い', 'やすい']",[],0,0.6656286522412075,0____
9a90c33a-ed29-4560-b0cc-9d3824ac25b2,山本昌弘,https://play-lh.googleusercontent.com/a/ACg8ocLhtQG690rptwKNxkfxmnJVcF5QgXG6ZQEIzlIeQb-Ygp_LuQ=mo,2024-10-24T06:08:52.615Z,4,4,https://play.google.com/store/apps/details?id=jp.wifishare.townwifi&reviewId=9a90c33a-ed29-4560-b0cc-9d3824ac25b2,,まだまだこれから先面白くなってきた,2024-10-24T08:23:15.312Z,"いつもアプリをお使いいただき、ありがとうございます！

これから先もっと楽しんで頂けるようサービスの向上に努めてまいります！＾＾

今後とも、タウンWiFiをよろしくお願いいたします！",9.4.0,0,[],これから先面白くなってきた。  ,-,"['先', '面白く', 'なっ', 'き']",[],0,0.6330428439134305,0____
55f7f6f3-6c30-4d45-b6ea-4df253461ce7,Ichi Ta,https://play-lh.googleusercontent.com/a/ACg8ocIJePDjTK2xGX5Ulsb1YrywsfgksYMEOpxE8fR4_KErB663hg=mo,2024-10-23T23:24:26.239Z,1,1,https://play.google.com/store/apps/details?id=jp.wifishare.townwifi&reviewId=55f7f6f3-6c30-4d45-b6ea-4df253461ce7,,わ〜いっ！無限に広告を見続けられるぞぉ〜っ！ 何度も広告を見せるが、ロード中のまま遷移しない。広告を見せるだけになっている。なんでしょう？これ、新機能？ 広告見よう→ロード中→広告表示→ロード中→広告表示→ロード中→広告表示→ロード中→広告表示→ロード中→ロード中画面を閉じる→ポイント反映されず。 ？？？なに？？？,2024-10-24T02:10:19.336Z,"動画広告に関し、ロード中が続き、ポイント反映がないとのことで、ご不便をおかけし申し訳ございません。
現在、調査・対応中でございます。

根本的原因の調査にあたり、詳しい状況提供にご協力いただける場合、アプリ内よりご連絡をお願いできれば幸いです。

【お問い合わせ手順】
その他→ヘルプ→キーワード入力→記事を選択→解決しなかった→記事を選択→送信→「今すぐ有人オペレーターと会話したい」をタップ
（平日10-17時は有人オペレーターが対応）

大変恐縮ですが、動画は改善まではアプリ・端末の再起動などをおこなっていただき、お時間をおいて再度動画広告の視聴をお試しくださいませ。
ご迷惑をおかけしておりますことを、重ねてお詫び申し上げます。",9.5.0,31,[],-,広告を何度も見せるだけで、ロード中のまま遷移しない。ポイントが反映されない。,[],"['広告', '何度', '見せる', 'ロード', '中', 'まま', '遷移', 'し', 'ポイント', '反映', 'さ', 'れ']",1,0.8974834345710595,1_広告_れる_表示_多く
d060aeec-d088-4bf7-bde8-1028f91428cd,田中友子,https://play-lh.googleusercontent.com/a-/ALV-UjUGHHG7D-F53Kw4vr1_lBnNouN-6cGSp1O9sop10pRmkjorXH6S,2024-10-23T07:37:24.318Z,5,5,https://play.google.com/store/apps/details?id=jp.wifishare.townwifi&reviewId=d060aeec-d088-4bf7-bde8-1028f91428cd,,今晩😆💕✨ありがとう❤️分かる様になりました‼️ありがとう感謝しますこれからも宜しく😉👍️🎶お願いいたします,2024-10-24T00:22:12.523Z,"いつもアプリをお使いいただき、ありがとうございます！

わかるようになったとのことでありがとうございます！
ポイントをたくさん貯めて、お好きなポイントに交換してみて頂ければ幸いです＾＾

今後とも、タウンWiFiをよろしくお願いいたします！",9.5.0,0,"[{'criteria': 'vaf_phase1_file_sharing', 'rating': 2}]",感謝の気持ちが表されており、レビューの対象に対し理解が深まったことが述べられています。サポートを期待し、継続的な関係を希望しています。,-,"['感謝', '気持ち', '表さ', 'れ', 'おり', 'レビュー', '対象', '理解', '深まっ', 'こと', '述べ', 'られ', 'い', 'サポート', '期待', 'し', '継続', '的', '関係', '希望', 'し', 'い']",[],0,0.7511135161655708,0____
70db2c85-2bdf-4bdf-9f27-18deb6813bd1,あっち,https://play-lh.googleusercontent.com/a/ACg8ocJvslXleeOpB5-Vm5I6R-d4EiCBqcJ9j05yPVjagRgH1RXAgw=mo,2024-10-23T06:41:05.604Z,1,1,https://play.google.com/store/apps/details?id=jp.wifishare.townwifi&reviewId=70db2c85-2bdf-4bdf-9f27-18deb6813bd1,,広告を回してもポイントが付かず、再度広告を回す様うながされる。１０回以上回してもポイントが付かない。wifiは、きちんと繋がります。,2024-10-23T08:36:17.928Z,"動画広告に関し、ご不便をおかけし申し訳ございません。
別のお客様からも同様のお問い合わせをいただいており、調査・対応中でございます。

根本的原因の調査にあたり、詳しい状況提供にご協力いただける場合、アプリ内よりご連絡をお願いできれば幸いです。

WiFi接続のご確認ありがとうございます！

【お問い合わせ手順】
その他→ヘルプ→キーワード入力→記事を選択→解決しなかった→記事を選択→送信→「今すぐ有人オペレーターと会話したい」をタップ
（平日10-17時は有人オペレーターが対応）

大変恐縮ですが、改善まではアプリ・端末の再起動などをおこなっていただき、お時間をおいて再度動画広告の視聴をお試しくださいませ。
ご迷惑をおかけしておりますことを、重ねてお詫び申し上げます。",9.4.0,2,[],-,- 広告を視聴してもポイントが付かない。,[],"['広告', '視聴', 'し', 'ポイント', '付か']",1,1.0,1_広告_れる_表示_多く
3cf27db8-cac9-4d44-ba16-f41181049c21,美咲麗菜,https://play-lh.googleusercontent.com/a-/ALV-UjXJXnb4LFQTqC_b4OqqwY46h901XQw42x7e655ESDmkr8HWVjg,2024-10-23T04:19:27.910Z,1,1,https://play.google.com/store/apps/details?id=jp.wifishare.townwifi&reviewId=3cf27db8-cac9-4d44-ba16-f41181049c21,,削除ができない広告を出すな❌また、再生が出来ない広告を、出すな❌満たんスタンプが、出ない詐欺アプリじゃないか❌,2024-10-23T08:31:39.557Z,"動画広告に関し、ご不便をおかけし申し訳ございません。
別のお客様からも同様のお問い合わせをいただいており、調査・対応中でございます。

根本的原因の調査にあたり、詳しい状況提供にご協力いただける場合、アプリ内よりご連絡をお願いできれば幸いです。

【お問い合わせ手順】
その他→ヘルプ→キーワード入力→記事を選択→解決しなかった→記事を選択→送信→「今すぐ有人オペレーターと会話したい」をタップ
（平日10-17時は有人オペレーターが対応）

大変恐縮ですが、改善まで今しばらくお待ちいただけますと幸いです。
それまではアプリ・端末の再起動などをおこなっていただき、お時間をおいて再度動画広告の視聴をお試しくださいませ。
ご迷惑をおかけしておりますことを、重ねてお詫び申し上げます。",,3,[],-,- 削除ができない広告を出すこと,[],"['削除', 'でき', '広告', '出す', 'こと']",1,0.7921424797694749,1_広告_れる_表示_多く
1eec727c-6df7-4202-83e3-a21623742dd2,藤澤和弘,https://play-lh.googleusercontent.com/a/ACg8ocLJcBu1TD3E-RJPpM2FBqn55P1-_t7hUKaaa-jlw2PxDwS1bQ=mo,2024-10-23T00:47:00.280Z,4,4,https://play.google.com/store/apps/details?id=jp.wifishare.townwifi&reviewId=1eec727c-6df7-4202-83e3-a21623742dd2,,毎日ポイントを観るのが楽しぃ～,2024-10-23T04:11:29.224Z,"いつもアプリをお使いいただき、ありがとうございます！

毎日ポイ活して頂いているようでありがとうございます～＾＾
お気軽にポイントを貯められるので、どんどん動画広告のご視聴、クイズやゲームにも挑戦していただき楽しんでくださいね♪

今後とも、タウンWiFiをよろしくお願いいたします！",9.5.0,0,[],毎日ポイントを観るのが楽しみである。  ,-,"['毎日', 'ポイント', '観る', 'の', '楽しみ']",[],0,0.2572881761088886,0____
771e388d-face-4439-aef6-090f62ecf75f,杉下学,https://play-lh.googleusercontent.com/a/ACg8ocJb_YqCTGKElUkilnPm0djJa1F74oNNfsl6xIrFLb1wbhDQyw=mo,2024-10-22T22:02:24.875Z,5,5,https://play.google.com/store/apps/details?id=jp.wifishare.townwifi&reviewId=771e388d-face-4439-aef6-090f62ecf75f,,いいですね,2024-10-23T04:08:58.185Z,"いつもアプリをお使いいただき、ありがとうございます！

いいですね、というお言葉をいただけて嬉しく思います♪
具体的にどの機能が好き、楽しいなどお感じになったご意見をまた聞かせてくださいね～＾＾

今後とも、タウンWiFiをよろしくお願いいたします！",9.4.0,0,[],いいですね  ,-,['いい'],[],0,0.2628296357555041,0____
9d5ebdc2-7636-473f-ad42-e51b5d5f5c58,Joy Joy,https://play-lh.googleusercontent.com/a-/ALV-UjWhdZ-LUpTrsd2O7cVpvTDYpEZkr07mHGYBh0J6n30D21UNL0w,2024-10-22T09:39:35.960Z,2,2,https://play.google.com/store/apps/details?id=jp.wifishare.townwifi&reviewId=9d5ebdc2-7636-473f-ad42-e51b5d5f5c58,,明らかにミスリードを誘う様な ボタンの配置がムカつきますね,2024-10-23T03:49:59.180Z,"いつもアプリをお使いいただき、ありがとうございます！

動画広告に関し、ご不便をおかけし申し訳ございません。

広告の内容や掲載可否については代理店に一任しております。
ご不便をおかけいたしますが、不快な広告だと感じられた場合は、スクリーンショットを撮影いただき、アプリ内より問い合わせ情報をお送りいただけないでしょうか。
該当する広告の調査を進めさせていただきます！
大変お手数かけて申し訳ございません。何卒よろしくお願いいたします。",9.5.0,4,[],-,ミスリードを誘うようなボタンの配置が不満である。,[],"['ミスリード', '誘う', 'よう', 'ボタン', '配置', '不満']",-1,0.0,-1_いる_不満_こと_ポイント
a2087980-bed9-4155-89e7-78cfe1757449,梶原登雲子,https://play-lh.googleusercontent.com/a/ACg8ocI-UDs51Q04N5LytoxtOPYPqFu7kGM177MZDtRkpX9vwGWHqg=mo,2024-10-22T09:27:24.906Z,3,3,https://play.google.com/store/apps/details?id=jp.wifishare.townwifi&reviewId=a2087980-bed9-4155-89e7-78cfe1757449,,広告のロードが遅く、数十秒はロスします。広告自体は短めで良心的なのに勿体無い。Wi-Fiを繋ぐ機能自体は便利でした。,2024-10-23T03:46:56.130Z,"いつもアプリをお使いいただき、ありがとうございます！

WiFi接続機能が便利とのことでありがとうございます。

また、動画広告のロードが遅いということでご不便おかけし申し訳ございません。
別のお客様からも同様のお問い合わせをいただいており、調査・対応中でございます。
大変恐縮ですが、改善まで今しばらくお待ちいただけますと幸いです。

今後とも、タウンWiFiをよろしくお願いいたします！",,1,[],Wi-Fiを繋ぐ機能自体は便利。,広告のロードが遅く、数十秒はロスする。広告自体は短めで良心的なのに勿体無い。,"['Wi-Fi', '繋ぐ', '機能', '自体', '便利']","['広告', 'ロード', '遅く', '数', '十', '秒', 'ロス', 'する', '広告', '自体', '短め', '良心', '的', '勿体無い']",1,0.924747738276194,1_広告_れる_表示_多く
031f4e79-527c-48be-82b4-8af4c1465c1d,疋田浩美,https://play-lh.googleusercontent.com/a/ACg8ocL_Q8g_OjFlsHCvNPXzjXDnqbcUnQ6P-sga4ufe55KR4R-_YA=mo,2024-10-21T22:54:45.562Z,5,5,https://play.google.com/store/apps/details?id=jp.wifishare.townwifi&reviewId=031f4e79-527c-48be-82b4-8af4c1465c1d,,自動的にwiFi繋がるのは有難いです。,2024-10-23T03:28:15.595Z,"いつもアプリをお使いいただき、ありがとうございます！

自動接続設定をして頂きありがとうございます＾＾
通信量の節約にお役立ていただければ幸いです♪

今後とも、タウンWiFiをよろしくお願いいたします！",9.4.0,1,"[{'criteria': 'vaf_phase1_voice_messaging', 'rating': 1}, {'criteria': 'vaf_phase1_paid_stickers', 'rating': 1}, {'criteria': 'vaf_phase1_file_sharing', 'rating': 3}]",自動的にWiFiに繋がることは有難い。  ,-,"['自動的', 'WiFi', '繋がる', 'こと', '有難い']",[],0,0.6361955965344851,0____
8c86666c-d60f-48bc-9c60-b559826992b9,Miiyu Orchid,https://play-lh.googleusercontent.com/a/ACg8ocKzlLZpcoRsPoujcm6fa6DoBkTKUwHmqEh-mGraf98CYw1Rtg=mo,2024-10-21T14:34:45.838Z,1,1,https://play.google.com/store/apps/details?id=jp.wifishare.townwifi&reviewId=8c86666c-d60f-48bc-9c60-b559826992b9,,広告読み込み時間が長く時折エラーとなることが多い。無駄な待ち時間を返して,2024-10-23T03:23:36.455Z,"動画広告に関し、エラーが多いとのことでご不便をおかけし申し訳ございません。
別のお客様からも同様のお問い合わせをいただいており、調査・対応中でございます。

根本的原因の調査にあたり、詳しい状況提供にご協力いただける場合、アプリ内よりご連絡をお願いできれば幸いです。

【お問い合わせ手順】
その他→ヘルプ→キーワード入力→記事を選択→解決しなかった→記事を選択→送信→「今すぐ有人オペレーターと会話したい」をタップ
（平日10-17時は有人オペレーターが対応）

大変恐縮ですが、改善まではアプリ・端末の再起動などをおこなっていただき、お時間をおいて再度動画広告の視聴をお試しくださいませ。
ご迷惑をおかけしておりますことを、重ねてお詫び申し上げます。",9.5.0,4,"[{'criteria': 'vaf_phase1_gif_support', 'rating': 3}, {'criteria': 'vaf_phase1_voice_messaging', 'rating': 3}, {'criteria': 'vaf_phase1_file_sharing', 'rating': 3}]",-,広告読み込み時間が長く、時折エラーが発生する。無駄な待ち時間が生じる。,[],"['広告', '読み込み', '時間', '長く', '時折', 'エラー', '発生', 'する', '無駄', '待ち時間', '生じる']",1,1.0,1_広告_れる_表示_多く
